episode_length,episode_return,episode_return_imitation,episodes,steps,steps_per_second
211,679.1521197557449,298.15489992056973,762,103485,4.108729866833232
243,823.766976416111,311.8218447130639,763,103728,4.112765363255635
269,945.9786357283592,346.1063869034406,764,103997,4.03707944573091
218,694.4034441113472,324.15654259035364,765,104215,4.075810322244953
213,689.6156631708145,306.8126893460285,766,104428,4.89862850788661
259,891.1625170707703,343.4656118603889,767,104687,4.057390794085906
225,711.7297207713127,315.1657379437238,768,104912,4.042042798749238
236,792.6272525191307,309.7668769842712,769,105148,3.952625550976972
243,839.9438664317131,331.44845692720264,770,105391,4.204573627829042
242,823.1042143106461,319.08334126276895,771,105633,4.104073551748403
225,758.9733970165253,324.3122883150354,772,105858,4.079116511970655
222,714.9621393680573,308.4776315866038,773,106080,4.0350080265042125
231,759.164444744587,322.8987753232941,774,106311,4.082914802116451
228,740.4618735313416,301.44545007986017,775,106539,4.133036662124237
216,656.3243886828423,346.1313399914652,776,106755,4.088493282779994
231,767.3173022270203,311.2355154217221,777,106986,4.0765251929509185
214,699.9879520535469,300.6387849994935,778,107200,4.134801768048332
236,784.9508615136147,321.32790610555094,779,107436,4.302620633061545
252,853.0853323936462,318.2827720446512,780,107688,4.368491225570911
226,727.0579655170441,312.2864950108342,781,107914,4.18683165409727
256,865.0085255503654,339.48005523718894,782,108170,4.060906397427625
229,745.985250890255,311.9184926706366,783,108399,4.091942311930182
246,831.0190929174423,323.91604620491853,784,108645,4.1082515117222735
220,722.4820389151573,313.64782539289445,785,108865,4.018912642193497
253,852.7534064650536,362.41602010733914,786,109118,4.094974881129896
245,830.9623175859451,346.5664234345313,787,109363,4.0632621857882
227,723.763409614563,323.4426517896354,788,109590,4.1105455145922365
223,729.6594933867455,302.4378981310874,789,109813,4.098522323595597
228,752.6936765909195,311.13100328226574,790,110041,4.112809527037746
234,744.9020503163338,327.6277659777552,791,110275,3.9686977618839983
225,709.0793455839157,311.5941109471023,792,110500,4.447398490379645
223,708.08677059412,300.820546541363,793,110723,4.5805949825585435
211,672.0633633732796,299.86144865490496,794,110934,4.0565669973399086
265,909.540225148201,337.5611047297716,795,111199,4.114718237805547
139,369.3320826292038,290.59190382249653,796,111338,3.976334528829003
215,692.7221428751945,296.7579278354533,797,111553,4.139970906291755
229,764.4103921055794,321.45591944269836,798,111782,4.135288378589726
195,608.5370339155197,274.80421124596614,799,111977,4.056436418486014
215,678.9557093977928,310.56960841920227,800,112192,4.1079851062565895
238,785.4073931574821,313.71037137077656,801,112430,4.00140401272725
230,752.9502654671669,319.97284618392587,802,112660,4.08039458703503
235,766.268469452858,317.5712222845759,803,112895,4.142560197228042
228,756.6746103167534,300.657495604828,804,113123,4.039256433171242
228,748.1398422122002,328.84203178063035,805,113351,4.0742747924372225
254,839.3044920563698,329.79488566645887,806,113605,4.596157425537675
227,738.9207266569138,319.77678767894395,807,113832,4.147186227815559
225,734.2563181519508,318.0572505518794,808,114057,4.116385954784609
218,727.8092451095581,305.44399585202336,809,114275,4.061759237891059
97,223.41145771741867,260.95272167026997,810,114372,4.123470388024456
215,685.9838249087334,303.3297671759501,811,114587,3.9436103759022854
252,855.5632970929146,331.4855187018402,812,114839,4.130547765903586
223,722.4963765740395,327.2050908273086,813,115062,3.9771148799836338
218,705.0478738546371,306.1930107846856,814,115280,4.115028763671574
201,625.1441243886948,297.9614946390502,815,115481,4.068921853292357
216,680.4683446884155,299.50154658500105,816,115697,4.142859164054787
235,780.5330932736397,312.885824855417,817,115932,4.067463457959369
237,762.2645186781883,342.85285362321883,818,116169,4.0344651960193145
217,707.1692393422127,306.25337694305927,819,116386,4.165057770475932
220,723.802446782589,297.4655292662792,820,116606,4.033419917998406
139,364.32411313056946,305.51431396231055,821,116745,5.355489718565284
247,845.1291149258614,374.2645385446958,822,116992,4.0586931055773885
235,776.4410946369171,311.6665483498946,823,117227,4.108342064613807
218,717.4125092625618,316.4513636305928,824,117445,4.079001516927839
210,656.155177295208,295.79311114083976,825,117655,3.911534530805685
205,631.1278667449951,283.6137004601769,826,117860,4.238291845870466
210,674.5450659394264,305.46580030955374,827,118070,4.097012059526609
234,769.8810882568359,332.92534798849374,828,118304,4.086492002498594
241,821.5650207996368,347.19881370075746,829,118545,4.088428759545766
223,724.3643197417259,318.9176219822839,830,118768,4.152578813595276
236,750.7765600085258,361.4875538526103,831,119004,4.058128394665585
222,698.9771146178246,320.92937220446765,832,119226,4.0774013939995015
226,716.9352105855942,310.68084261380136,833,119452,4.022475026563617
228,739.617960870266,354.71775462431833,834,119680,4.176153995141956
222,743.3259651660919,314.1243296856992,835,119902,4.579004234903593
229,730.8944220542908,325.60283741913736,836,120131,4.023727255013347
272,856.0191761851311,364.4576458754018,837,120403,4.157259531505174
231,748.3124306797981,334.14295616559684,838,120634,4.0337725140493745
244,836.7335442304611,335.9167706442531,839,120878,4.12705199630545
222,722.1673920154572,330.0056178155355,840,121100,4.023745772327268
244,791.9046931862831,335.58415639051236,841,121344,4.0926908395684265
222,725.0348128676414,322.2484038025141,842,121566,4.026749293168316
219,702.4667128324509,314.87766950391233,843,121785,4.162890656031885
235,778.2095246911049,351.9013585560024,844,122020,4.027394167130191
219,719.5845929384232,307.75923165958375,845,122239,4.095508734727436
247,794.8586032390594,349.0473064096295,846,122486,3.8747773853542125
264,770.5645553469658,340.33861018298194,847,122750,4.453128498435303
217,700.4441367387772,311.49325702525675,848,122967,4.950232761250977
252,850.2146151661873,356.27545515983365,849,123219,4.034077932392628
234,766.0760641694069,347.939720723778,850,123453,4.112864312507226
269,920.6365909576416,361.3152155149728,851,123722,4.009429646163681
248,804.9459159374237,354.26936227083206,852,123970,4.137224547970921
216,693.003022313118,301.95861719269305,853,124186,4.083461610605803
228,739.8861235380173,321.5311612887308,854,124414,4.026984371308993
265,882.6302339434624,342.55665985145606,855,124679,4.085226434704106
315,1024.8951660990715,399.7103197090328,856,124994,4.028947059463913
347,854.6706849932671,324.6224355935119,857,125341,4.141703588601325
276,839.3011232018471,342.58609719132073,858,125617,4.061773752859116
250,815.8604614138603,355.1154601839371,859,125867,4.511623595551835
275,834.5683110356331,356.92736486019567,860,126142,4.13594283858908
254,834.4643682837486,350.47243531787535,861,126396,4.17255362785435
228,725.8381690382957,335.96788062155247,862,126624,4.059474914792957
261,832.8963660597801,350.5832575079985,863,126885,4.104868293454601
255,775.3535745739937,353.67797979689203,864,127140,4.06852825701658
271,896.5390632152557,361.6640051016584,865,127411,4.076407203798257
280,952.3627371191978,336.9883588424418,866,127691,3.990590551988454
266,784.9987660646439,332.8144250670448,867,127957,4.124324691354228
285,977.3137835264206,369.26065945532173,868,128242,4.031066309264547
273,921.6620516180992,331.9694857685827,869,128515,4.090268397866957
255,836.9195725917816,343.42544900393113,870,128770,4.063871710679963
302,1002.1206892728806,333.5066261012107,871,129072,4.632449545248361
289,924.926544547081,314.95583747094497,872,129361,4.115671769546963
292,993.9190710186958,337.8675619047135,873,129653,4.030812027876887
266,913.0596535801888,338.4880816633813,874,129919,4.1201818206211875
289,877.7708909511566,369.45154967997223,875,130208,4.051506670704379
98,225.5499861240387,258.7794694006443,876,130306,4.068327290634011
94,206.91488254070282,254.33080272376537,877,130400,4.236914696172972
327,976.791328728199,359.42001726944,878,130727,4.026956590081082
95,211.11452335119247,245.51822131872177,879,130822,4.149889739538019
251,812.1998062729836,305.90181714948267,880,131073,4.111418892595653
325,1041.099996805191,362.07197142601945,881,131398,4.077082130649375
226,717.8790503144264,307.77404461055994,882,131624,4.059727065624748
323,1051.1073261499405,383.29252099851146,883,131947,4.146121980644386
290,947.8607677221298,368.5033238348551,884,132237,4.488987782376525
361,1034.7535843253136,360.4958630990004,885,132598,4.079507099637987
347,971.9121472835541,351.7179768963251,886,132945,4.072170044316884
318,926.9623271226883,367.36281876824796,887,133263,4.092141675602847
347,1228.185860991478,363.3382182335481,888,133610,4.104318762748062
285,990.3796064257622,342.11060193553567,889,133895,4.075061050577814
232,661.7834603190422,350.8306945115328,890,134127,4.083283567872397
238,647.8730008006096,326.3006332665682,891,134365,4.053022301119608
277,949.734827876091,341.3756410032511,892,134642,4.0354115915930455
326,988.8811029195786,409.65600843913853,893,134968,4.077390347518476
393,1157.0434577465057,349.1271507497877,894,135361,4.500528403980804
335,974.8263489603996,342.9121072208509,895,135696,4.101063864641048
440,1285.8297590613365,412.38245821371675,896,136136,4.095288051042121
263,904.1336182951927,338.9279339890927,897,136399,4.098254061038064
367,1045.2735914587975,355.676117218798,898,136766,4.103696779188562
561,1561.2882736325264,412.35039392276667,899,137327,4.091070076252583
287,964.0028765201569,356.25361295975745,900,137614,4.097383477582834
378,1107.1289043426514,346.87209949921817,901,137992,4.0845036173683456
270,910.5784480571747,349.8155666422099,902,138262,4.722247924991462
1000,2651.954934567213,503.1121982923796,903,139262,3.9635532991335793
823,2085.5964725464582,461.3373344121501,904,140085,4.091185194967688
470,1544.8465270996094,445.1818999033421,905,140555,4.098627164828346
332,1111.725659608841,415.7334057674743,906,140887,4.059351163999896
240,764.7089321613312,337.4094136817148,907,141127,4.278939606874648
370,1266.2140361070633,457.1180459514726,908,141497,4.3582529233785205
523,1568.5934746861458,405.7017511727754,909,142020,3.8088156340328823
309,1067.6762465238571,394.9806222334737,910,142329,4.0532644713259405
264,906.5676879882812,362.4445630973205,911,142593,4.176436571553475
289,960.8498853445053,350.1328722718172,912,142882,4.075161177717868
346,1181.6275364756584,402.67161583993584,913,143228,4.047653230151564
282,979.9797351360321,372.0292513342574,914,143510,4.072341656347953
409,1394.8539869189262,494.7628719707718,915,143919,4.070635428374741
598,1766.5693994760513,480.6509235566482,916,144517,4.3261734123738655
333,1127.5570929050446,424.00441705819685,917,144850,3.9972612970837056
275,947.5940172672272,351.6158493440598,918,145125,4.179533437641554
98,220.80770486593246,261.8807351142168,919,145223,4.018327654869861
577,1625.6435317397118,486.45122676948085,920,145800,4.098390926885744
652,1941.5243633389473,498.2009670883417,921,146452,3.8739392093186025
308,881.2760084271431,391.8266865834594,922,146760,4.059617873289779
284,993.1323024630547,382.2567423991859,923,147044,4.093680356656399
524,1323.9783282876015,406.7354695717804,924,147568,4.092741152111726
1000,3057.4692127108574,674.4170578441408,925,148568,4.080119064926241
883,2548.4719938635826,591.5863484473666,926,149451,4.051191609780867
466,1449.6175009608269,539.5388334784657,927,149917,4.06623321196436
405,1110.145968258381,422.84639903716743,928,150322,4.500917192443508
582,1770.5293201208115,563.1932519748807,929,150904,4.04613205785389
285,959.0587700605392,340.8718150581699,930,151189,4.086313040968478
289,1029.720902144909,392.81123046018183,931,151478,4.09134293423087
580,2015.084637761116,642.6926048162859,932,152058,4.070622773162084
284,975.9550832509995,363.6594154962804,933,152342,4.049097063289322
267,868.1023253798485,341.70934980385937,934,152609,4.066242061861774
284,1001.9775270223618,359.58570538740605,935,152893,4.054228202895008
1000,3194.655795276165,814.5905550538737,936,153893,4.1484322622297105
1000,3181.0618248581886,809.1870090662269,937,154893,4.060145100481758
384,1351.2017467617989,467.5934459846467,938,155277,4.0682409720356745
639,2171.996374309063,727.0289625755977,939,155916,3.7668401978506707
373,1329.1144280433655,556.7583537986502,940,156289,4.2951430187069395
445,1568.3862634897232,552.4441635841504,941,156734,3.743013016845137
394,1362.5641527175903,482.7789003108628,942,157128,3.662739779178711
440,1517.8188915252686,539.6588916941546,943,157568,3.74224806306476
431,1551.965339422226,498.0972358896397,944,157999,3.7601413313668015
320,989.0886979699135,467.74178344011307,945,158319,3.8106171724057156
446,1594.57921397686,570.1692109489813,946,158765,3.842961795181455
293,970.4520725607872,381.5261181551032,947,159058,3.69470127332199
321,1103.255664229393,457.6260990758892,948,159379,4.183794048677196
395,1318.2917583584785,526.4529941547662,949,159774,3.712680173749435
423,1474.4954937696457,549.6354506863281,950,160197,3.7870159091093774
286,995.1953195929527,394.2178783863783,951,160483,3.7698802446661257
270,902.6773037314415,334.68207128625363,952,160753,3.7702309376234107
284,990.5469571352005,412.7284768745303,953,161037,3.819364173655803
278,942.5581274628639,386.31818783213384,954,161315,3.9202419049521087
256,425.11477541923523,89.49286267803109,288,9361,4.074099724673374
487,649.2487179040909,98.89817220509576,289,9848,4.400636925579914
1000,1066.1387916207314,81.0679020204334,290,10848,4.119839620944392
309,477.9269506931305,98.59733088611392,291,11157,4.038245367407529
313,478.18771743774414,101.25758880909416,292,11470,4.101560740318542
302,416.46713280677795,96.29923937446438,293,11772,4.142969819097432
296,427.926500916481,91.18301565255388,294,12068,4.1451657488040885
300,439.1134181022644,93.61019854823826,295,12368,4.10052522056869
289,424.0763657093048,96.2668986209319,296,12657,4.461987196208069
388,523.1423132419586,100.0874133251491,297,13045,4.1975810342037905
1000,1047.6406244635582,92.89026144371019,298,14045,4.108018183712859
660,713.3771084807813,97.72123111093242,299,14705,4.071419168225952
367,540.3766966462135,105.30134851504408,300,15072,4.129647293827265
225,316.0628311634064,98.078220250085,301,15297,4.0471126706293035
260,437.05719286203384,103.31693686157087,302,15557,4.123382705577269
1000,1060.1475728452206,107.48382154791761,303,16557,4.128063479337726
1000,1028.2618399560452,104.6530125323261,304,17557,4.099162920514411
1000,1059.8894262611866,95.95370457274839,305,18557,4.059777204831435
483,667.1859784573317,93.20938267464226,306,19040,4.329073008182498
1000,1040.827014952898,95.68028951137967,307,20040,3.974488634335036
1000,1057.4909402346238,96.24080520537973,308,21040,4.029105106301943
794,986.9417080748826,96.32167583603587,309,21834,4.149264331420633
378,569.2192018851638,106.51083075639326,310,22212,4.104463844890796
1000,1016.1456759183202,103.68363534982927,311,23212,4.087052058077033
1000,1049.7710537028033,98.91318968219275,312,24212,3.960355716633851
1000,1036.8881618804298,98.37393214269832,313,25212,4.179177021598384
1000,989.7298836372211,102.78396553990024,314,26212,4.093628957315333
1000,1033.705345326569,96.32416566848406,315,27212,3.999278065349007
1000,1029.6053172573447,104.3658502772596,316,28212,4.213726794423484
1000,1033.5427908748388,102.3070113560243,317,29212,4.107237538277849
152,309.2577072381973,102.06739026401192,318,29364,4.147761666176867
186,340.5249398946762,98.5235469378531,319,29550,4.073751508485153
336,479.083629488945,100.38038217194844,320,29886,4.131689923851411
172,315.0502482652664,93.32335611572489,321,30058,4.123681825063954
160,299.840118765831,102.42990116868168,322,30218,4.050924392106734
150,286.0462501049042,102.34754320420325,323,30368,4.117663817490407
409,547.7837604185333,101.99296623544069,324,30777,4.022702004230385
225,364.84695386886597,107.114249675069,325,31002,5.030426477286237
284,330.0713672339916,103.9880814665812,326,31286,4.110657802067767
155,289.9696760773659,112.75214053690434,327,31441,4.023817998536188
163,298.3624266386032,114.31288104504347,328,31604,4.067404304501828
149,284.21051520109177,116.08792048692703,329,31753,4.163477112488744
139,265.31734389066696,103.67614295333624,330,31892,4.083478482127684
150,280.79003286361694,105.83416049927473,331,32042,4.037766806621527
146,279.60156536102295,113.91699159983546,332,32188,4.085742982515914
140,267.7079405784607,120.16866491734982,333,32328,4.106105154572997
116,231.83702719211578,101.54412693809718,334,32444,4.023093055430846
123,250.09271275997162,107.93542526476085,335,32567,4.031349983643671
125,258.4713073372841,113.99311312660575,336,32692,4.120705982454948
145,290.36570024490356,106.18905819719657,337,32837,4.149055884461347
122,249.16348779201508,102.14450315572321,338,32959,4.156581456050709
153,289.99784421920776,109.6375643745996,339,33112,4.027601217086132
126,229.38256573677063,118.45623313332908,340,33238,4.169140589469164
113,211.52950394153595,117.44042963441461,341,33351,3.99945011778748
113,211.57158505916595,121.40321514941752,342,33464,4.191534397280466
94,175.44812524318695,103.5211905008182,343,33558,4.0676403200718925
135,261.7710396051407,108.36907792557031,344,33693,4.119784393859308
117,248.92327445745468,117.02569472417235,345,33810,4.156472004963235
122,241.49774360656738,106.8135894946754,346,33932,5.593256425237252
104,215.83459198474884,102.10667505674064,347,34036,4.254034406248004
114,208.27476561069489,94.16726272786036,348,34150,3.922007580197153
107,196.2052949666977,84.87577008642256,349,34257,4.234099629712247
97,186.20889592170715,81.60043286532164,350,34354,4.045023492251557
103,219.4317046403885,102.18476775381714,351,34457,4.051285290671513
102,220.2388480901718,92.60846360772848,352,34559,4.17626866095623
117,213.95902109146118,87.13407975807786,353,34676,3.9698536330064984
104,228.38167083263397,105.42195200920105,354,34780,4.335307284932311
104,224.76096725463867,112.18835084140301,355,34884,4.022697615051362
112,239.6060475707054,117.44683396443725,356,34996,4.125195339125653
128,265.65672540664673,120.54608349967748,357,35124,4.0870169629681055
118,252.9776811003685,122.84144613146782,358,35242,4.099097493170757
120,275.1265187263489,113.88310278020799,359,35362,4.121290563833454
134,308.2431092262268,142.05744929448701,360,35496,4.118986608496111
112,255.42054319381714,117.93951424211264,361,35608,4.005154840984724
118,265.07148361206055,123.39843505807221,362,35726,3.989031289492128
118,273.6020626425743,130.521942416206,363,35844,4.025283603648018
128,306.2313240170479,131.69784339063335,364,35972,4.357841076582893
128,311.8428690433502,112.32901405391749,365,36100,4.018761694872719
119,276.8301661014557,138.94637553347275,366,36219,4.029787192849255
130,311.56545090675354,135.0512936633313,367,36349,4.184218103193717
133,315.9176150560379,148.92902060272172,368,36482,4.098824412407713
113,261.3285744190216,120.24693840928376,369,36595,3.944057725685162
115,267.6944309473038,126.0532847661525,370,36710,4.002110839939374
119,280.15643310546875,126.41491301823407,371,36829,4.234649965607618
121,285.843186378479,121.95370422769338,372,36950,4.5792448598594975
116,271.0786762237549,104.52450555562973,373,37066,4.669431764497284
126,293.70258724689484,108.29222620336805,374,37192,4.0302976887463045
118,275.33076202869415,126.94114486593753,375,37310,4.125111649498575
114,266.67735558748245,113.22816023230553,376,37424,4.01010637674223
120,280.3422611951828,151.92249532649294,377,37544,4.211673432597935
116,275.04794812202454,124.42597980238497,378,37660,3.8372336921363366
118,276.8681575059891,124.50152005627751,379,37778,4.2402360697519565
118,275.60478961467743,131.15550319943577,380,37896,4.091869796015946
116,270.93255615234375,142.56924502644688,381,38012,4.2047106952181705
116,269.4772615432739,152.29916740301996,382,38128,3.957911395592061
120,285.3179408311844,147.86278136167675,383,38248,3.9062454792102344
118,280.47764027118683,139.9406277826056,384,38366,4.157553621861106
115,268.1270900964737,141.39449082454666,385,38481,4.202171781036571
120,278.3275437951088,163.76382917538285,386,38601,4.0826390255503435
119,272.21146178245544,173.63148860272486,387,38720,3.990092634866474
118,276.96229034662247,164.9980507097207,388,38838,4.138393877856544
11,6.545771032571793,11.708652846107725,1,11,35.92389364544953
11,5.9421937465667725,10.258959125960246,2,22,403.3055123341317
11,6.090415373444557,10.629735185939353,3,33,515.4204258551734
11,6.1560225039720535,11.796689870476257,4,44,468.62779831796206
11,6.313446030020714,10.925449214759283,5,55,503.3970235237638
11,6.293267145752907,11.587912929651793,6,66,509.68100572236585
11,5.796251654624939,9.473637768591288,7,77,528.1773056140672
11,5.9594989866018295,10.140935547533445,8,88,491.2984272008008
10,5.4977084547281265,10.218651008675806,9,98,468.4907514967384
11,5.9577465653419495,9.45929982844973,10,109,487.9263943822839
11,6.113488778471947,11.181521152087953,11,120,517.1594274377053
10,5.5178781896829605,10.202571640315,12,130,532.7385654951671
10,5.516941353678703,9.60574943467509,13,140,545.3451391868523
11,6.439789071679115,11.065498401934747,14,151,537.9758165133336
10,5.43658210337162,10.76441043621162,15,161,519.2576911173012
11,5.995568588376045,10.362821076181717,16,172,492.04769319369495
12,7.345848321914673,12.713832835666835,17,184,523.0892537933902
11,6.060684010386467,10.659297549165785,18,195,533.8549228793261
11,6.2008789628744125,10.251465152192395,19,206,495.1580754907327
10,5.57987254858017,9.94344822037965,20,216,520.017357451926
11,5.957146763801575,9.88414564798586,21,227,586.974173685148
11,5.883272513747215,10.062084569217404,22,238,524.4429490531294
11,6.076636165380478,10.383713083632756,23,249,463.22634538152613
11,6.174921289086342,11.024989389057737,24,260,504.3931300630801
10,5.533886805176735,9.905544813198503,25,270,514.4617800019626
11,6.133288487792015,11.114267647557426,26,281,484.16299203509175
11,6.0052501410245895,10.396664720668923,27,292,504.4041587860368
11,6.515509873628616,11.677253576461226,28,303,505.3378313253012
10,5.59360334277153,10.246502757596318,29,313,466.8273843311407
11,6.249839931726456,11.13148703071056,30,324,540.8452394907744
11,6.13821217417717,11.201849564211443,31,335,510.69650882203183
10,5.243513107299805,9.316076548595447,32,345,464.3260896037905
11,6.0246623158454895,10.440846961690113,33,356,526.0034886504851
11,6.381744161248207,10.63439572713105,34,367,497.86709830581634
11,6.167806386947632,11.304372781713028,35,378,484.84987074129344
11,5.741796433925629,8.827054794295691,36,389,479.8276098758242
10,5.6318479180336,10.224620082066394,37,399,489.0974392462335
10,5.671218931674957,10.868177592172287,38,409,468.6896859984356
11,6.58375945687294,10.267400499084033,39,420,450.59520275021487
11,6.109453499317169,9.746807387389708,40,431,469.6104065305458
11,5.922070622444153,9.938824013137491,41,442,535.3043195767441
11,5.928603395819664,9.435284087492619,42,453,488.9139635677726
11,6.1503307074308395,11.56894658494275,43,464,487.158752784905
11,5.916763946413994,11.539496545650763,44,475,554.9289039102248
11,5.968053713440895,11.093544789822772,45,486,592.7735536340626
11,6.3270260244607925,10.548848763864953,46,497,554.322183775471
11,6.085867986083031,10.834262272750493,47,508,535.9136727416338
11,5.956131398677826,9.822065220563672,48,519,484.6054240278974
11,5.916737928986549,10.109525954787387,49,530,517.739768608396
11,6.4668096005916595,10.983904435357545,50,541,540.287889078858
11,5.791626483201981,10.3007459922228,51,552,506.58626406807576
11,6.121377795934677,11.232408148585819,52,563,491.6230033991497
11,5.997771382331848,9.717851057590451,53,574,487.26165154667484
11,6.0769955068826675,10.501560790638905,54,585,498.8576000691997
11,6.091386914253235,10.675378391868435,55,596,547.1955975141136
10,5.790972501039505,11.295184506918304,56,606,521.271143258392
10,5.694255962967873,11.814214730635285,57,616,498.6273880428451
11,6.304214745759964,11.621500721608754,58,627,513.4301198517711
11,6.3466667085886,11.112047064583749,59,638,537.5997017047109
11,6.161856800317764,10.840563745470718,60,649,583.1607260225492
10,5.710570156574249,10.148021865286864,61,659,559.9498030839063
11,6.092406049370766,10.579337114351802,62,670,550.2957264345606
10,5.730792611837387,10.151255714008585,63,680,515.0872539267338
10,5.577814936637878,10.321261409320869,64,690,542.3692343501481
11,6.256544291973114,11.622034603904467,65,701,545.9717649843204
10,5.461820185184479,9.552006914687809,66,711,532.4612806581018
11,6.2208055555820465,10.659433896071278,67,722,443.04042712554497
11,6.097615346312523,10.029763006430585,68,733,540.9149891552846
11,6.5323508232831955,12.598023531376384,69,744,538.9687744588391
11,6.41451895236969,10.108787607052363,70,755,555.376459542095
11,6.47676657140255,11.605244042526465,71,766,538.4781223375078
10,5.667340695858002,10.235812714672647,72,776,476.7229660612398
10,5.608292818069458,10.835795530234464,73,786,523.9670701695212
11,6.3425444811582565,11.831758720742073,74,797,552.0802201747039
11,6.061745181679726,10.69363861210877,75,808,572.8785139564915
11,6.238253951072693,10.592513027833775,76,819,577.3663371292704
11,6.181888252496719,10.590147289040033,77,830,535.8887740286892
10,5.531627178192139,10.056379959860351,78,840,499.7502621294443
10,5.7785002291202545,10.685962995397858,79,850,568.9583418114732
10,5.746584370732307,10.995000895345584,80,860,515.2074683699791
11,6.389511257410049,11.840989183692727,81,871,504.680033691027
11,6.509151220321655,10.726061891356949,82,882,536.4682681798098
11,6.3876489251852036,10.28227959643118,83,893,571.4735303589566
10,5.465892806649208,10.127879828272853,84,903,462.6870084168956
11,6.265771791338921,10.63254067208618,85,914,485.02826866267884
10,5.402186706662178,9.743007983022835,86,924,465.35642564711367
11,6.212084844708443,10.144855408987496,87,935,417.96372728425706
11,6.404696434736252,11.362552703358233,88,946,456.5025577092424
11,6.4692863672971725,11.536963710736018,89,957,458.18447604671485
10,5.729606717824936,11.239077631616965,90,967,500.2211117604265
11,5.932737335562706,10.098234243603656,91,978,454.2731506552583
11,5.79575514793396,9.292504964512773,92,989,460.1632107557125
11,6.097911298274994,10.467239169054665,93,1000,1.3608169689900214
29,35.557854771614075,29.323451232165098,94,1029,6.795241117318436
13,10.128585040569305,14.074460872390773,95,1042,6.672266908532374
12,9.574226915836334,14.557117894582916,96,1054,6.728413468524609
12,9.467656075954437,14.351448161993176,97,1066,6.889489526484587
11,7.742480367422104,13.473941835807636,98,1077,7.078145909941593
12,8.969649374485016,13.91171875060536,99,1089,7.02912487397777
12,9.541254490613937,14.7855773853953,100,1101,7.377474682077604
13,9.909352570772171,11.841093857772648,101,1114,7.365684412444108
12,8.701463848352432,11.531315265659941,102,1126,6.882930290082833
13,10.37221086025238,13.617888837354258,103,1139,6.584308041458258
12,9.565894603729248,15.147490570903756,104,1151,6.70271980618814
11,7.560248792171478,12.29890125215752,105,1162,7.357993866390659
12,8.649716168642044,13.203577615466202,106,1174,7.604714073321971
12,8.12382310628891,12.627472791034961,107,1186,7.589560135078589
12,8.288194507360458,12.143189435708337,108,1198,7.404028877856353
11,7.638595879077911,11.15615857631201,109,1209,7.27781150834307
11,7.00273272395134,13.194146209862083,110,1220,7.313533240685685
11,6.998087644577026,13.33818264392903,111,1231,7.718340310742143
11,7.0069791078567505,13.083387351070996,112,1242,7.841987267850047
12,8.240798830986023,13.30580942632514,113,1254,7.047751045680898
11,7.437478601932526,12.310993874678388,114,1265,6.109875499154183
11,7.878160715103149,12.620779788121581,115,1276,6.156520188917573
11,6.803259164094925,13.201374502532417,116,1287,6.186493145255261
11,7.323354333639145,12.870890312537085,117,1298,7.078315313069326
11,7.251290529966354,10.950540175836068,118,1309,6.574212584428421
11,6.816326469182968,11.914868597697932,119,1320,6.320220472501348
11,7.016147255897522,12.891099003143609,120,1331,6.5731382800637235
11,6.385687813162804,11.588967971561942,121,1342,6.616688812003657
11,7.666828483343124,11.922253009863198,122,1353,6.740212943969887
11,6.717728495597839,11.472120271791937,123,1364,6.763524823154576
11,7.364021748304367,10.686045389797073,124,1375,6.723414933631236
11,7.06947860121727,13.121814423298929,125,1386,5.872749015901504
11,7.06366041302681,12.730626348522492,126,1397,4.207814527390263
11,6.839616179466248,10.4897246658511,127,1408,3.9785247326025672
11,6.79237687587738,10.266055508633144,128,1419,4.376797350775252
11,7.0157469511032104,12.639922268455848,129,1430,4.38846943650768
11,6.91603696346283,11.064314254384954,130,1441,4.37555458652612
11,6.52416330575943,11.331282503146213,131,1452,4.052366902078763
11,7.459812819957733,10.86791563872248,132,1463,3.725417530786123
11,7.11440908908844,14.4486533254385,133,1474,3.7971372512871833
11,7.186215043067932,12.287743856548332,134,1485,3.83847046033764
11,7.110875099897385,12.516858542890986,135,1496,3.828723552569558
11,7.392315357923508,11.600450874248054,136,1507,3.6992931730320917
11,6.32115925848484,10.466899408173049,137,1518,3.4718180355602657
37,49.22326970100403,38.024137936736224,138,1555,3.9126701111474476
33,57.879178047180176,37.50981268112082,139,1588,4.06503812800591
18,19.70227700471878,19.51745317876339,140,1606,4.103246129639745
29,51.74712920188904,32.551647087559104,141,1635,4.100242596789856
28,50.45275390148163,29.705136962234974,142,1663,4.201365294670256
26,46.239299297332764,29.088278472423553,143,1689,4.09607261667199
25,44.46718907356262,35.792680472135544,144,1714,4.184172444842059
28,50.07487618923187,33.13341645896435,145,1742,3.9193702549929035
45,62.138599157333374,33.09795443655457,146,1787,4.105349470140962
32,50.848112881183624,28.070110274260514,147,1819,3.8887699104362476
29,45.771849036216736,31.785429700874374,148,1848,3.9411056302797642
30,47.282445549964905,34.67087660935067,149,1878,4.003251364043552
30,45.1627995967865,33.21853384684073,150,1908,3.9833970671824255
10,6.397231727838516,9.428582923486829,151,1918,4.299419210450542
9,5.098889861255884,8.929157053644303,152,1927,4.312651297728796
8,4.836478386074305,9.917026620998513,153,1935,4.5087110766884875
10,4.5957571268081665,8.916445290422416,154,1945,4.531541793420535
18,-0.7104901075363159,8.6179369657184,155,1963,3.918717167317282
