Wall time,Step,Value
1611725301.1631427,141310,-118.70977783203125
1611725387.5046818,141605,-120.43391418457031
1611725463.0128217,141866,-120.54640197753906
1611725530.2668817,142099,-120.35794830322266
1611726658.6841192,146099,-119.13443756103516
1611727543.488532,149154,-117.44566345214844
1611728558.0820668,152680,-116.767333984375
1611729253.5570939,155120,-115.29102325439453
1611730216.171529,158552,-113.90359497070312
1611731339.6662526,162552,-112.46379089355469
1611732010.5899367,164873,-114.25276184082031
1611732988.4542441,168234,-114.86831665039062
1611733909.9867332,171260,-114.14143371582031
1611734669.8804362,173724,-113.56280517578125
1611735749.0825868,177378,-113.00576782226562
1611736330.5991616,179320,-114.86158752441406
1611737148.2026975,182003,-116.91070556640625
1611737603.0730789,183539,-116.5820541381836
1611738665.4085538,187079,-116.64862823486328
1611739504.556493,189810,-117.12318420410156
1611740372.644191,192676,-117.38504791259766
1611741302.838318,195730,-117.68468475341797
1611742160.8730848,198596,-119.70297241210938
1611742941.0270712,201052,-123.36995697021484
1611743627.427337,203336,-122.82344818115234
1611744634.9278018,206804,-124.00720977783203
1611745243.942064,208898,-123.3836669921875
1611746281.0717192,212482,-121.6074447631836
1611747426.8289304,216482,-118.8230972290039
