Wall time,Step,Value
1608797833.4867077,4000,-452.6284484863281
1608804173.2984986,8000,-517.918212890625
1608810516.3322024,12000,-487.0703125
1608816857.0814571,16000,-501.1002502441406
1608823184.3500662,20000,-501.9970397949219
1608829517.8186328,24000,-490.5894470214844
1608835849.1633513,28000,-470.1353454589844
1608842196.0884728,32000,-486.09375
1608848535.3746808,36000,-458.87982177734375
1608854928.3230712,40000,-340.25115966796875
1608861340.1674917,44000,-297.07208251953125
1608867735.9513507,48000,-275.24517822265625
1608874111.7674193,52000,-258.9527282714844
1608880524.5035737,56000,-247.0581817626953
1608886925.5114112,60000,-224.520751953125
1608893292.783633,64000,-227.4925079345703
1608899656.967656,68000,-214.51943969726562
1608906015.972269,72000,-205.556396484375
1608912386.737364,76000,-205.45301818847656
1608918742.2140584,80000,-211.50192260742188
1608925098.8366067,84000,-213.36709594726562
1608931434.238552,88000,-213.9423370361328
1608937815.3813617,92000,-213.0467987060547
1608944163.1256115,96000,-218.87664794921875
1608950495.5755436,100000,-218.98045349121094
1608956840.2639287,104000,-203.1524200439453
1608963223.3171105,108000,-181.38543701171875
1608969586.8329244,112000,-164.77723693847656
1608975951.238021,116000,-138.88461303710938
1608982314.5140965,120000,-111.79322814941406
1608988641.0701506,124000,-89.728515625
1608994967.2015734,128000,-70.84056854248047
1609001299.9631386,132000,-32.819644927978516
1609007611.1982665,136000,-20.15310287475586
1609013942.8849125,140000,-40.96713638305664
1609020294.862804,144000,-29.932849884033203
1609026635.1965418,148000,-15.944315910339355
1609033007.411861,152000,19.924726486206055
1609039362.3248606,156000,55.56954574584961
1609045719.8993194,160000,87.90766906738281
1609052056.665146,164000,138.415283203125
1609058401.9050212,168000,192.37217712402344
1609064746.4990344,172000,242.9061737060547
1609071095.0894096,176000,303.9183044433594
1609077433.368839,180000,369.74835205078125
1609083794.7044446,184000,442.9358215332031
1609090154.1511164,188000,510.2762145996094
1609096478.0521488,192000,573.17333984375
1609102816.666552,196000,647.531982421875
1609109187.0907025,200000,710.6217041015625
1609115512.661892,204000,777.018310546875
1609121828.652483,208000,837.0510864257812
1609128164.6732125,212000,899.296875
1609134547.201661,216000,960.993408203125
1609140883.9129257,220000,1005.8854370117188
1609147272.6251502,224000,1059.47314453125
1609153866.176763,228000,1102.933349609375
1609160443.7363026,232000,1143.10205078125
1609167042.5850859,236000,1203.5703125
1609173627.993553,240000,1273.119873046875
1609180198.064238,244000,1327.333740234375
1609186768.4617252,248000,1397.795166015625
1609193355.2775893,252000,1469.74365234375
1609199692.8856244,256000,1511.4337158203125
1609206033.121796,260000,1580.2059326171875
1609212372.094107,264000,1654.9913330078125
1609218761.6662474,268000,1720.1190185546875
1609225115.1488216,272000,1797.1904296875
1609231493.7299922,276000,1873.5076904296875
1609237875.9399061,280000,1947.7650146484375
1609244734.2918863,284000,2037.106201171875
1609251475.930203,288000,2136.19873046875
1609258112.3196678,292000,2229.33349609375
1609264470.8212776,296000,2330.494873046875
1609270862.551034,300000,2426.0498046875
1609277232.4394703,304000,2501.5908203125
1609283592.750204,308000,2606.74658203125
1609289952.9373925,312000,2726.124755859375
1609296334.356387,316000,2839.56396484375
1609302731.487409,320000,2968.507568359375
1609309115.199968,324000,3102.804443359375
1609315512.780543,328000,3254.69580078125
1609321891.8606393,332000,3409.446533203125
1609328388.3207088,336000,3560.796875
1609334832.0732682,340000,3699.365234375
1609341270.709607,344000,3856.115966796875
1609342831.674061,348000,4006.10498046875
1609343264.1459634,352000,4134.81591796875
1609343695.722317,356000,4293.1259765625
1609344125.2872944,360000,4429.86376953125
1609344558.598501,364000,4550.60302734375
1609344988.474742,368000,4687.39111328125
1609345419.0078552,372000,4826.21044921875
1609345848.1619308,376000,4948.50048828125
1609346276.6310148,380000,5091.7646484375
1609346705.682306,384000,5214.71435546875
1609347134.6127398,388000,5319.9169921875
1609347563.504038,392000,5443.65380859375
1609347991.4814277,396000,5552.7841796875
1609348418.5128572,400000,5683.38427734375
1609348847.2481828,404000,5839.48974609375
1609349275.315916,408000,5983.55078125
1609349704.3187797,412000,6094.33154296875
1609350130.0487795,416000,6218.8203125
1609350557.0017922,420000,6350.78955078125
1609350985.1643553,424000,6478.01806640625
1609351414.3954365,428000,6603.74951171875
1609351842.3549113,432000,6721.8505859375
1609352269.670262,436000,6789.982421875
1609352697.2743921,440000,6901.5078125
1609353126.6420753,444000,6999.53173828125
1609353553.3390894,448000,7102.6982421875
1609353981.5291915,452000,7201.01220703125
1609354408.515687,456000,7311.9775390625
1609354836.9559333,460000,7409.36279296875
1609355264.7616613,464000,7515.11181640625
1609355694.797974,468000,7602.52001953125
1609356123.372733,472000,7676.052734375
1609356554.2323236,476000,7761.42919921875
1609356983.925122,480000,7832.9873046875
1609357413.3975942,484000,7898.24462890625
1609357840.54536,488000,7981.05078125
1609358268.1059363,492000,8054.1064453125
1609358696.7734854,496000,8128.26904296875
1609359124.185805,500000,8194.3720703125
1609359553.2240279,504000,8239.556640625
1609359981.6474807,508000,8275.0556640625
1609360410.2486603,512000,8330.0869140625
1609360837.801976,516000,8374.732421875
1609361265.8265676,520000,8413.2763671875
1609361692.5647829,524000,8439.576171875
1609362120.1009421,528000,8460.162109375
1609362548.9149785,532000,8487.021484375
1609362977.2801254,536000,8547.4833984375
1609363406.4603798,540000,8568.2275390625
1609363835.726562,544000,8592.3525390625
1609364266.0807116,548000,8610.2060546875
1609364695.100776,552000,8639.4443359375
1609365123.6017945,556000,8649.849609375
1609365552.0285513,560000,8666.7744140625
1609365982.0284662,564000,8678.5830078125
1609366411.6712697,568000,8692.95703125
1609366840.340078,572000,8710.5078125
1609367270.141994,576000,8727.955078125
1609367699.4539683,580000,8742.1376953125
1609368126.883764,584000,8751.6201171875
1609368558.3190534,588000,8765.140625
1609368986.0401618,592000,8780.4833984375
1609369415.6093218,596000,8786.6865234375
1609369845.1631162,600000,8800.474609375
1609370276.3227336,604000,8815.0205078125
1609370708.652182,608000,8831.78515625
1609371140.6662886,612000,8846.2587890625
1609371572.7512388,616000,8864.62109375
1609372003.97157,620000,8876.67578125
1609372433.964088,624000,8896.1650390625
1609372864.6364973,628000,8915.0263671875
1609373293.4685507,632000,8925.6494140625
1609373724.047509,636000,8952.5498046875
1609374154.5726852,640000,8971.765625
1609374585.676679,644000,8990.73046875
1609375015.7571342,648000,9003.662109375
1609375446.1659892,652000,9011.0078125
1609375876.1750312,656000,9028.986328125
1609376306.5023246,660000,9044.919921875
1609376735.5686677,664000,9057.29296875
1609377166.415256,668000,9065.51953125
1609377596.438865,672000,9073.1337890625
1609378024.7363079,676000,9081.94921875
1609378454.7794178,680000,9090.2880859375
1609378882.9490108,684000,9108.2255859375
1609379311.586346,688000,9117.5625
1609379741.5082161,692000,9120.6640625
1609380173.1515048,696000,9133.2744140625
1609380603.58024,700000,9134.58203125
1609381033.9949908,704000,9136.9951171875
1609381463.9435117,708000,9133.90234375
1609381895.2505016,712000,9129.5244140625
1609382326.2730045,716000,9112.857421875
1609382756.5278451,720000,9101.7724609375
1609383187.347748,724000,9089.748046875
1609383617.8822856,728000,9078.951171875
1609384048.081591,732000,9072.744140625
1609384476.7774487,736000,9061.3291015625
1609384905.8492265,740000,9050.2802734375
1609385336.5228748,744000,9033.0673828125
1609385767.0150213,748000,9024.3857421875
1609386197.7842083,752000,9013.3349609375
1609386629.996208,756000,9004.0830078125
1609387060.2354615,760000,8991.484375
1609387490.3656495,764000,8986.9677734375
1609387922.5588229,768000,8983.2333984375
1609388362.0720463,772000,8976.7822265625
1609388792.7200048,776000,8972.853515625
1609389224.700748,780000,8962.5771484375
1609389654.9800189,784000,8952.3291015625
1609390085.7118223,788000,8941.5576171875
1609390514.4285169,792000,8928.0185546875
1609390945.933246,796000,8926.3662109375
1609391375.4625728,800000,8924.193359375
1609391805.424616,804000,8928.81640625
1609392236.3692684,808000,8928.763671875
1609392664.0403411,812000,8929.7861328125
1609393094.770554,816000,8935.5322265625
1609393524.7091415,820000,8939.6064453125
1609393953.327856,824000,8937.759765625
1609394383.8446429,828000,8939.314453125
1609394814.332217,832000,8942.12890625
1609395243.208295,836000,8943.791015625
1609395674.1259441,840000,8948.1171875
1609396104.96268,844000,8955.3798828125
1609396534.5808778,848000,8955.248046875
1609396964.7630699,852000,8956.0703125
1609397394.6150973,856000,8952.4208984375
1609397823.7782996,860000,8957.7314453125
1609398254.0547352,864000,8955.765625
1609398565.0910175,868000,8948.46484375
1609398867.6419046,872000,8945.025390625
1609399170.606016,876000,8928.025390625
1609399473.5579176,880000,8929.8759765625
1609399776.7140849,884000,8931.2158203125
1609400079.704667,888000,8937.2275390625
1609400382.4825907,892000,8943.59765625
1609400685.680185,896000,8941.072265625
1609400988.4888036,900000,8943.171875
1609401291.0682113,904000,8939.0283203125
1609401593.14057,908000,8939.7783203125
1609401895.0055752,912000,8948.2783203125
1609402196.6525292,916000,8952.462890625
1609402498.6325526,920000,8957.134765625
1609402800.706137,924000,8961.693359375
1609403102.9029303,928000,8962.6884765625
1609403405.4756157,932000,8960.4013671875
1609403708.0912673,936000,8960.064453125
1609404010.5636537,940000,8957.873046875
1609404312.9293985,944000,8956.42578125
1609404615.2851028,948000,8958.9052734375
1609404917.8714042,952000,8960.3779296875
