Wall time,Step,Value
1611847127.0015228,1817,1.0068027973175049
1611847181.8759909,2105,0.8442453145980835
1611847733.9005227,4967,0.478504478931427
1611847877.2909093,5718,0.3129996657371521
1611848124.865807,7031,0.3076416850090027
1611848173.0393257,7257,0.3251122534275055
1611848223.279465,7520,0.3155437707901001
1611848331.0098498,8082,0.3748384118080139
1611848433.96996,8631,0.3404174745082855
1611848568.906528,9333,0.3756237030029297
1611848704.0569105,10061,0.3412468433380127
1611849333.14778,13332,0.2864525020122528
1611850044.2543762,17009,0.17187517881393433
1611850293.8983319,18314,0.1640320122241974
1611850939.6059248,21655,0.1518697440624237
1611851452.1034563,24423,0.1460336148738861
1611851946.1766906,27100,0.10887157917022705
1611852587.363432,30565,0.09898003190755844
1611853269.3802397,34132,0.07503149658441544
1611853880.244419,37353,0.08700916171073914
1611854519.0269408,40756,0.0909879207611084
1611855020.493829,43394,0.08850622177124023
1611855687.8710876,46842,0.06792937964200974
1611856339.8628592,50304,0.08187072724103928
1611857018.6049562,53784,0.0701204314827919
1611857687.0293453,57254,0.1074582114815712
1611858347.756602,60689,0.060979507863521576
1611859039.657152,64141,0.08227664977312088
1611859799.8792229,67820,0.07117737829685211
1611860402.6271439,70766,0.07345886528491974
1611860907.1779385,73119,0.06525330245494843
1611861507.8704731,75927,0.06758827716112137
1611862270.8736134,79569,0.07601772993803024
1611863078.6059213,83166,0.08128853142261505
1611863866.0931716,86765,0.06615667045116425
1611864608.490541,90251,0.056641075760126114
1611865365.2817123,93763,0.05918601155281067
1611866076.9566317,97031,0.05022008344531059
1611866843.280164,100557,0.05182177200913429
1611867617.0584402,104024,0.04620444402098656
1611868359.7853985,107450,0.057999689131975174
1611869140.338467,110920,0.05403932183980942
1611869674.4242356,113307,0.061186958104372025
1611870415.3127136,116689,0.04482312873005867
1611871178.7338796,120136,0.05344595015048981
1611871940.2896893,123580,0.05251653492450714
1611872700.8157938,127048,0.043664928525686264
1611873449.371825,130435,0.04715973138809204
1611874222.6871657,133939,0.048193588852882385
1611874920.8013556,137075,0.055926695466041565
1611875667.3275275,140497,0.048199743032455444
1611876228.7130578,142962,0.041640933603048325
1611877010.2600255,146498,0.03960544988512993
1611877774.5001636,149965,0.04502246528863907
1611878537.5068276,153374,0.04476383700966835
1611879303.6923048,156883,0.04255448654294014
1611880055.0670576,160344,0.05406524986028671
1611880824.0403209,163770,0.03721296042203903
1611881592.323164,167200,0.04650954157114029
1611882181.6152523,169917,0.039949022233486176
1611882889.007932,173165,0.03991672396659851
1611883494.390171,175919,0.038906585425138474
1611884110.5311527,178702,0.04420841112732887
1611884709.8644361,181421,0.03916341811418533
1611885454.1133156,184894,0.02957741916179657
1611886051.1584172,187573,0.04402193799614906
1611886662.5819807,190353,0.046766795217990875
1611887321.2695706,193251,0.04541821777820587
1611888089.305311,196688,0.0387188084423542
1611888851.9415321,200138,0.0435502715408802
1611889628.9027483,203638,0.045633360743522644
1611890399.8409362,207136,0.028929444029927254
1611891173.0797682,210674,0.04406449571251869
1611891951.9771838,214171,0.03626489266753197
1611892592.1623135,217006,0.04860302433371544
1611893386.2168589,220473,0.05065532401204109
1611893981.7145207,223036,0.0309600792825222
1611894770.2218564,226521,0.04364906623959541
1611895369.528747,229121,0.05121190845966339
1611896118.385232,232577,0.053001340478658676
1611896907.9559803,236099,0.03795897960662842
1611897506.1208105,238760,0.047241538763046265
1611898316.535981,242446,0.029906239360570908
1611899124.4056532,245943,0.03543233126401901
1611899889.273551,249446,0.04596196860074997
1611900529.210834,252199,0.04099109023809433
1611901336.587267,255694,0.038079194724559784
1611902126.3026307,259278,0.03949630632996559
1611902943.8642473,262804,0.036753345280885696
1611903725.6226513,266290,0.03671521693468094
1611904525.3066788,269879,0.04572925716638565
1611905316.1816776,273461,0.04665273055434227
1611905798.3502584,275651,0.04843626916408539
1611906615.683213,279210,0.05050744488835335
1611907435.4536734,282907,0.03913315013051033
1611908293.660047,286557,0.06238878145813942
