Wall time,Step,Value
1611847012.501721,483,-114.69947052001953
1611847035.8545902,919,-116.59877014160156
1611847125.5063882,1466,-118.81941223144531
1611847205.2800663,1918,-116.07723236083984
1611847248.9086118,2163,-113.31716918945312
1611847321.872995,2565,-112.1783218383789
1611847559.9395084,3835,-107.1451416015625
1611847815.0660086,5227,-101.06653594970703
1611847925.3690195,5820,-101.26663970947266
1611848034.251371,6385,-100.95406341552734
1611848279.629694,7688,-93.33094787597656
1611848835.9662192,10592,-68.84356689453125
1611849283.6641052,12940,-52.61493682861328
1611849987.7554867,16618,-27.099666595458984
1611850647.9419422,20187,-4.96923828125
1611851309.2294314,23607,14.511198043823242
1611851949.9885411,27082,31.6893367767334
1611852648.4102297,30769,41.32044982910156
1611853300.5533273,34284,55.28728103637695
1611853801.2887447,37013,62.71680450439453
1611854478.39251,40553,74.30791473388672
1611855173.7288744,44181,84.6753921508789
1611855706.555126,46951,90.02998352050781
1611856412.3507564,50573,98.96583557128906
1611856927.564773,53350,103.50029754638672
1611857553.9982557,56584,118.2247314453125
1611858188.5000203,59861,133.2984619140625
1611858805.0258741,62992,147.2720184326172
1611859516.0628173,66586,163.7652130126953
1611860265.2603984,70244,177.1675262451172
1611861015.081257,73803,193.6870880126953
1611861715.999051,77007,206.75950622558594
1611862493.002741,80592,221.18714904785156
1611863149.9779356,83630,234.7963104248047
1611863906.033226,87126,250.9803924560547
1611864668.8546805,90584,263.9543151855469
1611865405.2330718,94053,268.1847839355469
1611866140.8317854,97483,274.7948913574219
1611866882.379672,100934,274.8829650878906
1611867459.7662024,103670,271.0544128417969
1611868192.2421074,107120,271.0558166503906
1611868844.7175198,110146,268.3229064941406
1611869619.0600996,113724,272.3689880371094
1611870381.8551753,117261,272.3774719238281
1611871150.4632797,120743,276.5308837890625
1611871911.8405735,124187,276.6253356933594
1611872654.1149046,127621,276.8324890136719
1611873419.616883,131128,280.77581787109375
1611874171.509959,134624,280.8526611328125
1611874793.1194715,137481,280.7534484863281
1611875572.9662933,141072,282.8918762207031
1611876204.7654107,144007,280.6308898925781
1611877009.2441175,147725,283.6215515136719
1611877755.4405878,151231,283.7280578613281
1611878518.3431168,154734,286.69232177734375
1611879128.2889874,157491,282.6972351074219
1611879900.5096414,160971,284.98577880859375
1611880418.797997,163297,278.6197204589844
1611881019.9709852,166055,277.6350402832031
1611881740.620847,169360,275.9695739746094
1611882486.4656005,172795,275.9725646972656
1611883261.9330091,176346,275.97259521484375
1611884077.2306952,179894,275.9397888183594
1611884530.5691094,181884,267.9756774902344
1611885319.9840403,185451,271.8597717285156
1611886092.2759693,188947,271.87200927734375
1611886799.958428,192125,271.4679260253906
1611887535.4503133,195486,269.7029724121094
1611888080.3286805,197943,261.78863525390625
1611888869.929738,201582,261.7099609375
1611889669.9307106,205227,261.5632019042969
1611890422.5801537,208576,259.2540588378906
1611891236.6953006,212305,259.1526794433594
1611892056.32056,216017,259.0828857421875
1611892608.2316651,218630,257.1554260253906
1611893314.676452,221784,253.97972106933594
1611894067.5609941,225281,258.1855773925781
1611894878.3216846,228826,258.4200134277344
1611895563.825311,231969,254.86563110351562
1611896266.6148114,235169,252.36807250976562
1611896788.4457912,237497,249.52525329589844
1611897568.5876853,241028,249.5634765625
1611898351.5805285,244664,254.6294403076172
1611898943.1196322,247409,252.995849609375
1611899469.130184,249776,247.9525909423828
1611899840.6604095,251382,237.2479248046875
1611900526.2459133,254497,233.16285705566406
1611901195.542104,257450,228.67364501953125
1611901663.4851153,259586,228.2752685546875
1611902186.8954535,261923,220.5596160888672
1611902656.256686,264061,209.78164672851562
1611902869.142507,265024,198.55715942382812
1611902958.312902,265434,184.3957061767578
1611903489.4410334,267836,185.4810028076172
1611904055.1293514,270298,177.3998565673828
1611904167.1960015,270791,161.3263702392578
1611904285.221562,271308,147.11819458007812
1611904833.2502406,273732,137.45852661132812
1611904942.5523453,274228,121.38584899902344
1611905240.1154685,275579,112.85198974609375
1611905394.9980652,276239,100.09642028808594
1611905737.1234791,277782,87.4323501586914
1611905914.031783,278578,72.02169036865234
1611906242.0860004,280028,63.528961181640625
1611906359.682469,280532,49.73447036743164
1611906459.6707134,280984,40.4030647277832
1611906676.9304473,281911,24.39104652404785
1611906809.6543043,282527,9.313859939575195
1611906940.4864795,283154,-1.5039772987365723
1611907058.3040867,283714,-10.837111473083496
1611907126.3029594,284027,-16.515565872192383
1611907322.3902326,284888,-29.63741683959961
1611907393.189585,285220,-41.650394439697266
1611907467.7787416,285566,-49.85204315185547
1611907553.152542,285943,-58.64583969116211
1611907623.7677875,286279,-64.21587371826172
1611907745.2894907,286814,-65.8652572631836
1611907806.5347023,287075,-66.3735580444336
1611907870.0558586,287356,-76.0219955444336
1611907944.0690913,287649,-84.37397003173828
1611908020.9315577,287937,-84.68098449707031
1611908125.56758,288332,-84.78803253173828
1611908186.4361567,288583,-91.62561798095703
1611908274.631532,288935,-92.16327667236328
1611908339.2379851,289201,-94.34217834472656
1611908420.54606,289530,-94.95154571533203
1611908481.6062164,289789,-98.7904281616211
1611908555.6412857,290101,-99.86991119384766
1611908621.4982724,290373,-104.3049545288086
1611908682.3138983,290616,-104.51451873779297
1611908745.7893267,290891,-104.80797576904297
1611908831.0748007,291220,-105.32333374023438
